id;text;irony;sarcasm;topic
30290142258270210;"Bondi: ""Non si gioca con la mia dignità"". Le parti piccole possono essere ingerite. [MENTION_1>]";1;1;TW-SPINO
507147664090468352;Bonus agli insegnanti sulla base della valutazione della didattica da parte di studenti e genitori #labuonascuola;0;0;TW-BS
507467155202662400;Brunetta: riforma scuola Renzi e' gia in riforma Gelmini. Renzi mettici almeno un po' del tuo e magari di sinistra.;1;1;TW-BS
790784490813652992;"Buongiorno a quella gente là di #Goro a cui dovremmo dire tutti in coro ""Fate le barricate pè i migranti? 'Nnatevene affanculo tutti quanti""";1;1;HSC
183226441729720320;C'è talmente tanta povertà che nei bar le bustine di zucchero hanno la catenella. [CONTINUA stasera su Rai Tre > <URL>;1;0;TW-SPINO
10842121655;Calderoli ha abrogato 375mila leggi. E parla con i rutti. [MENTION_1>];1;1;TW-SPINO
623152342284681216;Caldo rovente: Arriva la tempesta di sabbia dal Sahara sull’Italia. Ecco quando e chi colpirà <URL>;0;0;TWITA
810956736215523328;Cara Angela Merkel ti e' piaciuto fare entrare nel paese gli immigrati? le conseguenze saranno molto maggiori!!! <URL>;1;1;HSC
808322691946180608;cari #emigranti e #immigrati, copritevi bene dal freddo del mondo!;1;0;HSC
616652967140143104;Centro agroalimentare della Valle della Pescara, pronto al rilancio <URL>;0;0;TWITA
640928657444356096;Centro termale rallegra gli indigeni! Con questa costruzione la mia isola è ancora più fantastica!;0;0;TWITA
638650810486943744;Certo che mercedes non si e' lamentata, come ferrari, per episodio a rosberg .. con tutto quello che ha ricevuto da pirelli ci mancherebbe;1;1;TWITA
791877224064573440;Che bella Europa non solo ci lascia soli davanti alla tragedia dei migranti costringendoci ad indebitarci per salvarli ed assisterli grazie;1;1;HSC
833377166201147393;Che bello, grazie a Salvini ho scoperto che gli stupratori sono immigrati! Da oggi posso fidarmi di tutti, tranne che degli extracomunitari!;1;1;HSC
554626239609446402;Che c'ammazzino terroristi, non sta bene ma se a farlo è l'economia di austerità europea Tutto ok;1;1;HSC
812253914296946688;Che fregatura #Alfano dopo l'uccisione del terrorista a Milano  non ha potuto dare la notizia e prendersi i meriti… <URL>;1;0;HSC
820930180906622976;Che roba Contessa i #migranti non hanno voluto spazzare le strade gratis! Dicevano, pensi, di essere sfruttati. <URL>;1;0;HSC
636565206450049026;Che scopo mai avranno le mollette nella loro vita quando anche l'ultimo vestito sarà asciugato dal sole?... <URL>;1;0;TWITA
835135479540551680;Che vergogna. Nel 2017 c'è ancora chi rinchiude i rom nei cassonetti in barba a qualsiasi regola sulla raccolta differenziata;1;1;HSC
804934228538523648;Che vita da immigrato;1;0;HSC
855391453329182720;Chi dà i soldi alle Ong che soccorrono i migranti? E soprattutto, perché li sbarcano tutti in #Italia?  <URL>;0;0;HSC
605015860869271553;Chi non vuole esserci Non c'e nemmeno seTi ci siedi accanto.chi c'e anche quando credi Che non ci sia❤️ <URL>;0;0;TWITA
821074816690221056;Chiamarlo Capo dei terroristi. noi? <URL>;0;0;HSC
574555534629736448;CHIEVO-ROMA: la formazione UFFICIALE. Totti e Paredes dal 1', panchina De Rossi e Ljajic:  -ancora #totti in campo? garcia com'era il vino ?;0;0;TWITA
786944696996200450;Chissà chi paga la pensione ai saccenti non di certo gli immigrati ! #migranti <URL>;1;1;HSC
832357805722042368;Ci crediamo che vivete all'estero anche se mischiate parole straniere a quelle italiane eh tranquilli!!!!;1;1;HSC
619115323330064385;Ci vediamo domani sera in Piazza della Torre a San Bartolomeo al Mare M&t Festival - San Bartolomeo Al Mare... <URL> ;0;0;TWITA
528983887113117697;"Ci vorrebbero Dei per dare leggi agli uomini; in Italia basterebbero persone competenti <URL> altro che ""buona scuola""";1;1;TW-BS
631243793023520768;Ci vuole un bel talento per rovinare 70 mila parole perfette con un epilogo di nemmeno duemila parole. Che devo fare? Bestemmio;1;1;TWITA
3359415824;Classifica di popolarità in Germania: un comico gay supera il Papa. Imitandolo. [MENTION_1>];1;0;TW-SPINO
295597826291937281;Coinquilina entra in camera con il metro avvolto in testa. Inizia, poi, a cantare 'stasera mi butto', avvicinandosi alla finestra. #bene;1;0;TWITA
842138878047866880;Come si evince la parità di genere nel mondo musulmano… N’amore proprio. #chilhavisto;1;0;HSC
509717993224294401;competenze dei #docenti e loro capacità nelle aule: Due ostacoli sul cammino verso una buona scuola | Pellizzari: <URL>;0;0;TW-BS
551988544361988096;Complimenti agli islamici x aver relegato le donne sotto un tendone alla loro festa. Una religione comprensiva, giusta, ecc Ma per favore.;1;1;HSC
820243283024707584;Complimenti al Premier ungherese per il suo concetto di accoglienza migranti(TG1):'Ospitarli in galera'! Ungheria ancora nella UE?Ma va va..;1;1;HSC
844617357897220099;Comunque approfitto per svelare a tutti voi un segreto: Il terrorismo non ha religione, non ha provenienza, non ha ideologia.;1;0;HSC
591707563256840192;Comunque il fatto che siete in tanti a dire cose orribili sui migranti non vi rende meno essere umani di merda #bersagliomobile;1;1;HSC
528469743003791360;Con #labuonascuola avremo finalmente #unmondobuono, con Banderas e la gallina a fare seminari per l'accumulo di crediti culturali.;1;1;TW-BS
528476543472128000;Con #labuonascuola gli spacciatori seriali di balle sono pregati di mettersi in fila e di prendere il numeretto. Saranno riveriti tutti.;1;1;TW-BS
528472708666118144;"Con #labuonascuola si spaccia per ""meritocrazia"" tutto il suo contrario. E' bello sapere che la scuola è la sintesi degli opposti.";1;0;TW-BS
528471907671490560;Con #labuonascuola verranno assunti 140000 precari: la multa che il 24 novembre l'UE darà all'Italia per abuso di precariato è più salata.;1;0;TW-BS
592824610896351232;Con partita di giro coloro che speculano su immigrati pagherebbero gli stessi per venire in Italia,per loro è un investimento.;1;1;HSC
332218405203615744;Condannato Berlusconi. Ci resta un desiderio. [<MENTION_1>;1;1;TW-SPINO
529058032043700225;Consigli di buona scuola. Il 15 novembre scade il termine per la consultazione online legata al documento La... <URL>;0;0;TW-BS
570997367001886720;Controlli anti-evasione dei vigili Frode per la carne musulmana halal <URL> #roma;0;0;HSC
550964705943375872;Cooperanti per chi o cosa? Inneggiavano alla rivoluzione Siriana, ora capiscono cosa sia l'Islam e il terrorismo <URL>;1;1;HSC
834114343583281153;Coppia 70enni vive in baracca,sindaco a cena coi profughi – FOTO <URL> #Grazie Pd clandestini ringraziano della preferenza;1;1;HSC
524549040382296064;Creazzo. La buona scuola… Che vorrei, qui: Di Caterina FRANCHINA In questo giorno personalmente un po’ partico... <URL>;0;0;TW-BS
800747202306043904;Crotone, arrestato egiziano ricercato per droga: Rissa tra stranieri e gli uomini della Squadra Volante arrestano… <URL>;0;0;HSC
845030136584065024;da uno a qualsiasi campo rom, quanto truffano le pagine Facebook che vendono orologi?;1;0;HSC
836252150858678273;Dai pirati della Malesia al terrorismo fondamentalista (L'Indro) <URL> <URL>;0;0;HSC
9566029165;Dal 10 aprile ostensione della Sindone. Anche i visitatori saranno di un'epoca sbagliata. [MENTION_1>];1;1;TW-SPINO
851097697436282880;Dal campo rom di Castel Romano alla Capitale per rubare portafogli: arrestate due donne ‘in trasferta’ <URL>;1;0;HSC
576830262836924416;Davide sul set - Scarica l'App e Vinci il Set della 3a Serie! <MENTION_1> <URL>;0;0;TWITA
804264868081790976;De Rossi,Rettore <MENTION_1> #migrazione è anche problema di inclusione:necessario aiutare migranti in inserimento… <URL>;0;0;HSC
528242040673689600;Delibera regione veneto contributo buono libri scuola e strumenti didattici formativi solo per i cittadini italiani. La buona scuola;1;0;TW-BS
17335779030;Dell'Utri condannato a 7 anni per mafia. Secondo l'inviato del Tg1 quest'anno la zanzara tigre fa davvero paura. [umc];1;0;TW-SPINO
569835224730898433;Devo fare tante di quelle cose oggi diobo;0;0;TWITA
810943756593725443;Devono rovinare il Natale all'occidente perché invidiosi della religione altrui. #animalifanatici #berlino #terrorismo;0;0;HSC
595495290699796480;Di Caprio e Barbara Berlusconi insieme al Byblos. Sta a vedere che papà  vende il #milan a Mr.Bee per comprare Leonardo alla figlia.;1;1;TWITA
814054524205801472;Di questo passo segnaleranno un campo rom davanti San Pietro...😁 <URL> …;1;0;HSC
507093806332661760;dicono pure che è bello assai il piano scuola di Renzi #celemeritiamotutte #labuonascuola;1;0;TW-BS
295561154158268416;dite sempre che non ci deve interessare della persona con la quale vanno a letto. ma allora perchè pensate sempre e solo a larry?;1;1;TWITA
844626761304489985;Ditegli che non c'è niente da portare il terrorista è morto! Mi sembra intelligente come Salvini, mi sembra! <URL>;1;1;HSC
816702932347457536;Dopo #Berlino già siamo a #Istanbul. Il #terrorista è ancora in fuga. Ma l'#islam è pace, giusto? #stopisis;1;1;HSC
515869967636766720;"Dopo il ventennio del ""tizio"" di 1 mil di posti di lavoro ci aspetta un ventennio del ""caio"" de ""la buona scuola"" e dell'ex ""Art.18"" ?";1;1;TW-BS
586158560289099776;Dopo l'episodio al #tribunale di #Milano si vedono di più le #falle al sistema sicurezza. A noi il terrorismo ci fa un baffo-22 a #Expo2015;1;1;HSC
783836437330485249;Dopo la storia Cucchi , se perderò qualcosa , andrò a fare la denuncia dal capo dei Casamonica , almeno esco vivo dal campo rom !!!;1;1;HSC
570946497396776961;Dopo la tempesta niente sarà uguale.Loro ci piacciono tanto tanto! <MENTION_1>  <MENTION_2> <URL>;0;0;TWITA
529372141746409472;dopo lo #sbloccaitalia il #passodopopasso #labuonascuola il prossimo sarà #inculoallabalena;1;0;TW-BS
571728634345603072;Due minuti non bastano, solo un piccolo assaggio della partita di Edimburgo di oggi.<URL>;0;0;TWITA
816962519612923904;Dunque in Viale Ungheria tutto bene. #misteriudinesi di certo non solo per la presenza dei #profughinonconvenzionali;1;0;HSC
805327577682477057;E adesso anche le straniere fanno meno figli... #news #Milano <URL>;0;0;HSC
588045936372412416;E anche questo weekend devo passarlo a studiare. ABBANDONATE LA SCUOLA PRIMA DI ARRIVARE IN QUINTA SUPERIORE! Fidatevi di me 😫;1;0;TWITA
592281523841277952;è da circa l'età della pietra che la cerco;1;0;TWITA
826680367700647936;"È interessante che chi non abbia realizzato un cazzo nella vita sia trumpista, putiniano, no-euro e islamofobo. ""Un caso? Io non credo..."" <URL>";1;1;HSC
573140211074527233;E io dovrei anche andare ad arabo.No vbb;0;0;TWITA
809031206117445632;E la Lega (di Maroni) finanziava i campi nomadi di Roma con 30 milioni l’anno <URL>;0;0;HSC
11534934709;È morto Maurizio Mosca. In suo onore a Controcampo verrà osservato un minuto di caciara. [MENTION_1>];1;1;TW-SPINO
855754280791396352;E poi i Taxi del Mediterraneo trasportano profughi anche la domenica. Il #fascista  #DiMaio, 22 aprile 2017. #stammerda;0;0;HSC
839806298866790400;e quelle col burqua dov'erano?  Non gli hanno consentito  di manifestare i maritini islamici integrati? <URL>;0;0;HSC
635508992358379520;E se poi ci si mette  anche quel gufo di #piccinini  #JuveUdinese siamo alla frutta;0;0;TWITA
602610660585902080;E si sale ancora🔝<MENTION_1> <MENTION_2>  #BuonCompleannoEmma <URL>;0;0;TWITA
507089946164068352;E' online il documento del governo #labuonascuola : stop agli scatti di anzianità <URL>;0;0;TW-BS
531220061709926401;Ecco, questa è la buona scuola. #BallandoCOnLeStelle;1;0;TW-BS
526301741504270337;Ehi <MENTION_1> quando trovate un attimo di pausa per #labuonascuola, ci sarebbero anche i futuri insegnanti qui di sotto. En passant, eh.;1;0;TW-BS
527479897002754048;Ehi #studente, vuoi #labuonascuola moderna? Ascolta #Renzi: #BYOD, portati il computer da casa (se ce l'hai) <URL>;1;0;TW-BS
327082189437157376;"Enrico Letta: ""Sento un peso sulle spalle superiore alle mie capacità"". Dev'essere un capello. [<MENTION_1>";1;1;TW-SPINO
530757390103498752;Entra acqua dalle finestre... buona scuola un par di coglioni;1;0;TW-BS
45517573017714688;Evacuati dalla Libia 30mila cinesi. Per chi fosse interessato, si sono liberati due appartamenti. [MENTION_1>];1;0;TW-SPINO
604943518692470784;Evitali,grazie;0;0;TWITA
591312824741322753;Facciamo così. La UE dia il mandato alla Gruber e ad <MENTION_1> di risovere il problema dei migranti #ottoemezzo;1;0;HSC
784906662884872192;Fermi tutti, Renzi ha l’arma segreta contro i terroristi: le canzoni di Pupo <URL>;1;0;HSC
578285882618183680;Fino alla fine forza juventus★;0;0;TWITA
621416872634920960;Fiona si è fatta vedere nuda da mezzo mondo ma si vergogna a farsi vedere della guardia per un controllo? Suvvia #shamelessitalia2;1;1;TWITA
827452085813772288;Firmato il patto fra Libia e Italia: “Fermeremo i flussi dei migranti”. Lasciandoli morire nei lager libici. <URL>;1;1;HSC
509009111661305856;"Flc Cgil su ""la buona scuola"" scuola: ""bene le assunzioni, ma ora chiarezza su risorse e #lavoro #occupazione <URL>";0;0;TW-BS
531495753961963520;Forse i grandi burocrati del miur dovrebbero fare un bel l'aggiornamento obbligatorio per capire i veri bisogni de #labuonascuola;1;1;TW-BS
531164233023909888;Fortunato chi riuscirà a permanere a vita sulla propria sede di lavoro. #registroinsegnanti #labuonascuola;1;0;TW-BS
628121902188466176;Foto: il-ragazzo-della-porta-accanto: X <URL>;0;0;TWITA
22033901534;Francesco Facchinetti e Alessia Marcuzzi innamorati. Per Activia è concorrenza sleale. [MENTION_1>];1;0;TW-SPINO
8107483366;Frattini pubblica sul sito del ministero le foto delle sue vacanze. La mia preferita è quella dove sta alla scrivania. [MENTION_1>];1;1;TW-SPINO
817793324237156352;Frosinone – Ora i profughi ci portano anche la tubercolosi, caso accertato a Fiuggi <URL>;0;0;HSC
526321182446845954;Fuoriclasse <URL> #abbandonoscolastico #labuonascuola ma pensiamo al teatrino della #leopolda;1;1;TW-BS
507093697671204864;FusacchiA bellissima questa😄! #labuonascuola insieme ad #idoneiconcorsone2012: sarà bellissimo camminare verso la nuova scuola!;0;0;TW-BS
587239621253275648;Genitori di #ciroesposito lasciati soli a combattere il male con il bene: segno che in questo paese gli eroi sono nel quotidiano #inmezzora;0;0;TWITA
788417675047399424;Germania: Quando anche i migranti integrati non accettano questa immigrazione incontrollata <URL>;0;0;HSC
26441696312;"Ghedini: ""Mezza Italia mi odia"". Ora prova a chiedere all'altra metà. [MENTION_1>]";1;0;TW-SPINO
507591918839029761;"Giannini: ""Nessuna sanatoria in riforma scuola"" <URL>";0;0;TW-BS
514230828843692033;Giannini: per costruire una buona scuola ci vuole un Paese intero - <URL> <URL>;0;0;TW-BS
511172429054365698;Giannini. Inizia l'anno della buona scuola: data felice e non rimpianto delle vacanze: Il ministro dell'Istruz... <URL>;0;0;TW-BS
585391917204168704;Ginnastica. Settimo posto per Marco Lodadio alla Coppa del Mondo di Lubiana <URL>;0;0;TWITA
104125590055043072;"Giovanardi: ""Chi è senza figli paghi più tasse"". Non si rassegna a darla vinta a Beppino. [MENTION_1>]";1;0;TW-SPINO
640998857304862720;<MENTION_1> matteosalvinimi apriti cielo ! eravamo tutti nazisti ! by <MENTION_2>;1;0;TWITA
629049932041818117;Gli occhi fanno quel che possono,niente meno e niente piú..Tutto... <URL>;0;0;TWITA
512122575099404288;Graduatorie d’istituto 2014 e riforma scuola: scende in campo il MIDA, ecco le proposte <URL>;0;0;TW-BS
507103970918412289;Grazie <MENTION_1> <MENTION_2> - <URL>  è online. Aperta la discussione per arricchire la #nostrascuola per  #labuonascuola;0;0;TW-BS
554769612072820737;"Grazie a #piazzapulita per aver dato saggi consigli ai terroristi di ogni sorta su dove e come colpire Roma. ;)";1;1;HSC
620463641507295232;Grazie Vita... Io non smetterò mai di imparare, Tu non smettere mai di darmi lezioni...#FâRö #UnknownYoungMan #Friendship #alonegirl;0;0;TWITA
507117716143370240;Great!  <MENTION_1> strategy just out #labuonascuola, tomorrow <MENTION_2> survey of Finnish success story <URL>;0;0;TW-BS
809789748260827137;Guerra e carestia: nel nord-est della Nigeria infestata dai terroristi si muore di fame <URL>;0;0;HSC
805441906830409728;Guerra etnica?....a immigrati! !!!a Roma siete ospiti! !!!!;0;0;HSC
615435760456605696;Ha gli occhi lo stesso colore della maglietta, voglio morire <URL>;1;0;TWITA
289095774673989632;Harry e Louis si amano. e se non siete d'accordo perchè sognate ancora di poterli scopare avidamente, quella è la porta per andare a cagare.;1;1;TWITA
9182555216;"Hillary Clinton: ""Presto nuove misure per Ahmadinejad"". Io comincerei dalle giacche. [MENTION_1>]";1;0;TW-SPINO
589831368147922944;Ho capito che l'isis vuole convertire tutti all'islam però potrebbe farlo senza uccidere e obbligazioni..;1;0;HSC
529702605623406592;Ho sentito lo spot de #labuonascuola alla radio. Dice la buona scuola sei tu chi può darti di più. Ma con i soldi nostri;1;1;TW-BS
586858629254479872;"Ho soccorso e medicato una suora in mezzo alla strada che mi ha detto \""Il Signore ti ricompensa\"". Hai sentito? Lo voglio alto e moro grazie.";1;0;TWITA
510923677547114496;<URL> anche a lui nn piace #labuonascuola #MIDAperRUOLO;0;0;TW-BS
527506264675614722;<URL> ma su, che a gennaio arriva #labuonascuola dei miei cojoni.....scusate, ma mi è scappata proprio;0;0;TW-BS
507517193102573568;<URL> via ahahahah la buona scuola;0;0;TW-BS
509084632437248001;<URL> Intervista di OrizzonteScuola alla Presidente dell'ADi Alessandra Cenerini sui temi della #labuonascuola;0;0;TW-BS
821719609191649281;<URL> della serie ...rom brava gente ...un'opportunità per tutti noi!;1;1;HSC
530104434781863936;<URL> min 45 la #costituzione dice che la #scuola è gratuita #labuonascuola incrementa disuguaglianze <MENTION_1>;0;0;TW-BS
4577642545;I bambini di oggi vivranno cent'anni. Se si fanno i cazzi loro. [MENTION_1>];1;0;TW-SPINO
527461858899660800;I docenti calabresi autoconvocati: buona scuola o buona propaganda? <MENTION_1> <URL>;1;1;TW-BS
18760358424;I gay non possono donare sangue. E quello prelevato a sprangate va buttato. [bullo];1;1;TW-SPINO
554740199415373826;I ladri sono tutti stranieri perché quelli italiani si sono fatti tutti eleggere..#Enrico Brignano;1;0;HSC
588671071978713088;I profughi potrebbero essere usati come guide turistiche al giubileo di Roma. Addio mondo crudele.;1;0;HSC
835091818048012289;I rom saranno pure l'etnia più meschina, ladra, bugiarda del globo, ma NON GIUSTIFICA QUESTO. Manco allo zoo dai, a me viene il vomito #lidl;1;0;HSC
553793592180092930;Ieri son stati uccisi 4ebrei dai terroristi di #CharlieHebdo ma la rassegna #primapagina di <MENTION_1> di fatto non ne parla.Ma che schifo;0;0;HSC
509246223015231488;Il bluff del merito a #scuola: tagli da 42 a 75 euro agli stipendi #labuonascuola <MENTION_1> cc <MENTION_2> <URL>;0;0;TW-BS
834679363916402688;Il Comune di Roma apre il dibattito sull'inclusione dei rom:  <URL>  #peridirittiumani #rom… <URL>;0;0;HSC
812221749446094848;"Il cordoglio dopo la morte di Fabrizia: ""L'Abruzzo è terra di amore, il terrorismo non passerà""… <URL>";0;0;HSC
584824686133018624;Il fatto che si parli così poco dei 150 morti in Kenya mi fa pensare che la settimana scorsa eravamo tutti dispiaciuti per l'aereo. [MENTION_1>];1;0;TW-SPINO
2735890759;Il figlio di Bossi ha passato la maturità. Si teme lo scollamento con la base. [lorberto, orio];1;1;TW-SPINO
532446987531354112;Il flop della #consultazione su #labuonascuola carta vince carta perde <URL>;1;0;TW-BS
616877915574247424;Il game Rush for Gold : Alaska gratis per un breve periodo <URL> <URL>;0;0;TWITA
856025798205206529;IL LADRO Nei paesi musulmani è AMPUTATO In Europa è IMPUTATO In Italia è DEPUTATO.;1;0;HSC
826798723380441088;Il messaggero oggi ha scoperto l'acqua calda #Svuotacantine #rom  <URL>;1;0;HSC
130964086203748352;Il ministero della Difesa compra 19 Maserati. Prende corpo il piano di invasione di Montecarlo. [giga];1;1;TW-SPINO
582307860501164033;Il mio cane non mi vuole fare dormire;0;0;TWITA
507092713129656320;Il mio punto sull'#alternanza #scuola-#lavoro <URL> #labuonascuola <MENTION_1> <MENTION_2>;0;0;TW-BS
520842917007880192;Il monopolio delle idee non ha mai fatto crescere nessuno #labuonascuola c'è solo se c'è #liberascuola <URL>;0;0;TW-BS
791384312541224960;Il MOV 5ST è estremizzazione del PD, pro clandestini,rom, centri sociali,No TAv No tutto, + fanatismo vegano e impo… <URL>;0;0;HSC
459349027868643329;Il Papa concede la comunione a una divorziata. Scarsini, come alimenti. [<MENTION_1> <MENTION_2>;1;0;TW-SPINO
647410559906881536;Il Papa si sposta a bordo di una Fiat. Dimostrando di avere una fede enorme. [<MENTION_1>;1;0;TW-SPINO
4825742756028416;"Il Papa: ""Internet aumenta il senso di solitudine"". Hai aperto word, pirla! [arresto del carlino]";1;0;TW-SPINO
508989813115326464;"Il paradosso renziano che eleva scelte ingiuste e antimeritocratiche a ""buona scuola"" #lascuolaingiusta";0;0;TW-BS
324898029859663872;Il Pd voterà scheda bianca. Ma è difficile che Bersani raggiunga il quorum. [<MENTION_1>;1;1;TW-SPINO
570115103594565632;Il profilo della mia donna che dorme accanto a me sembra quello di una montagna, io sono il suo ridicolo scalatore. #nessunosisalvadasolo;1;0;TWITA
841253048588652544;Il sindaco leghista crea la scuola   delle arti per gli stranieri:  «Qui non puoi fare l’ideologo» <URL>;0;0;HSC
643152101342842884;Il terrore sul volto di <MENTION_1> come anche su quello del resto d'Italia. #XFactor #xfactoraudizioni;0;0;TWITA
812651939716472832;Il terrorista di Berlino ucciso in Italia nella notte <URL> #Attualita #attentato <URL>;0;0;HSC
554368444532293632;Il Tg2 riferisce che da fonti americane, Roma sarebbe il prossimo obiettivo del terrorismo.VE SFONNO.;1;0;HSC
473118414282948610;Il Torino in Europa League al posto del Parma. Giusto per ricordargli chi è che ha il sindaco del Pd. [CONTINUA su <URL>;1;0;TW-SPINO
520145044372615170;Il tour italiano del ministero “La buona scuola” arriva anche a Campobasso <URL>;0;0;TW-BS
643878871507439619;il valore di Pogba è sceso di 30 milioni dopo quella cagata di tiro;1;1;TWITA
615940385899159552;Il vincolo esterno: moneta estera, lavoro all'estero, controllo imprese estero. Svuota-Italia;0;0;TWITA
395582909106491393;Il voto sulla decadenza di Berlusconi sarà palese. Il Pd le prova tutte per riuscire a smettere di salvarlo. [<MENTION_1>;1;1;TW-SPINO
816994460160626688;"Immigrati: Salvini, genio Gentilini si accorge ora che terroristi sono anche in carcere? ROMA, 5 gen ""Quel genio... <URL>";1;1;HSC
521295991128227840;Impegniamoci tutti per realizzare #labuonascuola  Percorsi didattici per una scuola 2.0 <URL>;0;0;TW-BS
590597398059155457;In Europa dovrebbero fare un anno di casino,non un minuto di silenzio.#crozza #Ballaro #stragemigranti;1;0;HSC
631041436289486848;In ritardo ho letto <MENTION_1> e la sua Ferocia. Struttura narrativa, ritmo, personaggi. C'è' tutto;0;0;TWITA
7209721034;Inaugurato in Cina il treno più veloce del mondo. È così veloce che al confronto il Frecciarossa sembra il Frecciarossa. [carter];1;1;TW-SPINO
835413816980692992;Incredibile, una vicenda in cui sbagliano tutti: le rom a rubare, i dipendenti a rinchiuderle e riprenderle, Salvini ad essere nato. #Lidl;1;1;HSC
515394709767081984;Iniziamo da cose semplici: sui libri scolastici sul retro della copertina trovi istruzioni per usare le risorse multimediali. #labuonascuola;1;0;TW-BS
813337116428091392;Intervista choc a imam: “Roma è già musulmana. L’Islam moderato non esiste”. Video | ilgiornale.it <URL>;0;0;HSC
792715213304758272;Invasione dell'Italia: altri 158mila migranti In dieci mesi battuti i record degli sbarchi <URL>;0;0;HSC
789572244418813952;Invasione islamica del Colosseo al grido “Allahu Akbar”: scoppia la bufera, Roma stuprata <URL> via <MENTION_1>;0;0;HSC
7662705607;Inventata la bambola gonfiabile che parla. Vanificando così la principale motivazione all'acquisto. [MENTION_1>];1;0;TW-SPINO
528233304462737408;Io ho provato ad invitare luccisano più volte nella mia scuola a parlare di #labuonascuola  senza fare inviti. Secondo voi é venuto?;1;0;TW-BS
528228632452689920;Io pensavo che il questionario La buona scuola fosse accessibile solo a noi addetti, invece è aperto a tutti. Ergo, siamo fregati.;1;0;TW-BS
853266782446026753;Italiani non sono per voi. Sarete superati in graduatoria da negri, musulmani e rom. Tutti nullafacenti ma molto te… <URL>;0;0;HSC
836553090035814400;ITALIANIIII!!!!!! via dall'Italia  questo territorio ormai è dei profughi. <URL>;0;0;HSC
64350185295331329;Kate Middleton sposa il principe William. Benvenuta nella vita reale.  [isola virtuale];1;0;TW-SPINO
522286391086968833;"KissKola #labuonascuola ""La scuola è l'agenzia pubblicitaria che ti fa credere di avere bisogno della società... <URL>";1;0;TW-BS
600225359813021696;L'alpino che rinuncia a parte della pensione per patriottismo ignora che Renzi e compagni schifano i patrioti. #lariachetira;1;1;TWITA
13604560873;L'euro raggiunge nuovi minimi. Oggi ne ho dati due a un mendicante e mi ha mandato a cagare. [waxen];1;0;TW-SPINO
519434894280122368;"L'Uciim Sicilia promuove l'iniziativa ""La buona scuola"" del governo Renzi <URL>";0;0;TW-BS
784004785720684544;L’attentatore di Nizza era spesso in Italia: portava cibo ai migranti... <URL>;0;0;HSC
531860999008043008;La “buona scuola”: sempre più voci contro. Ma hanno poco spazio. E che fine ha fatto la consultazione online? Scuola: <URL>;0;0;TW-BS
530093599888011265;La Banca sale in cattedra: #BNL educa i #bambini alla #finanza <URL> <MENTION_1> è questa #labuonascuola? <MENTION_2>;1;0;TW-BS
509237906461167616;La buona scuola - documento del governo - <URL> <URL>;0;0;TW-BS
516660055975153664;La Buona Scuola - Un grande dibattito diffuso <URL> #labuonascuola :  classi con 32/33 studenti(+ dis). Non è possibile !!!;0;0;TW-BS
522315833456877568;La buona scuola #laraccontiamonoi: bravi <MENTION_1> Democratici Toscana! <URL>;0;0;TW-BS
508173628622385152;La buona scuola di Renzi e l' abolizione della terza fascia delle graduatorie di istituto <URL>;0;0;TW-BS
528172690511650816;La buona scuola di Renzi: un piano eversivo che torna al regime fascista. Così i prof del Mamiani la bocciano Scuola: <URL>;0;0;TW-BS
529631964530507776;la buona scuola dove è finita? perché mi piove in classe....già è finita tra i 196 milioni di euro per le paritarie vedi private.;1;0;TW-BS
532426837788753920;La buona scuola e con chi con i professori universitari che leggono le dispense ?;1;1;TW-BS
528826939659010049;La buona scuola ha bisogno di tutti.tranne di voi <MENTION_1> <MENTION_2> pagate al posto nostro#dimissionigiannini;1;1;TW-BS
524677592763596801;La buona scuola in provincia di Trapani  ascoltiamo te!!! <MENTION_1> <URL>;0;0;TW-BS
523237804550402048;La buona scuola non ci piace pensate prima a ridare dignità agli stipendi dei docenti facendo un nuovo contratto poi parliamo di riforma;0;0;TW-BS
524970605448163328;La buona scuola, l’insopportabile retorica delle riforme e una sfida al Governo: Se un’abilità va riconosciuta... <URL>;0;0;TW-BS
530690849295044608;La buona scuola, la bona a scola. <URL>;1;0;TW-BS
527773231328272385;La buona scuola, per il governo, sarebbe assumere altri 150k docenti. I bisogni degli studenti? Dopo 88 pagine. <MENTION_1> <URL>;1;0;TW-BS
530011265712676864;La buona scuola: Dal 15 settembre scorso si sono aperte le consultazioni sul sito “La buona scuola”. Si tratta... <URL>;0;0;TW-BS
524983969742217216;La buona scuola: una composizione infarcita d’errori <URL> <URL>;0;0;TW-BS
507152498553937920;La buona scuola? Ho seri dubbi #Renzi per la scuola privata lo è Mio figlio era supplente - VITA-DA-PRECARIA: <URL>;0;0;TW-BS
529564838591492097;La buona scuola. Poco se ne parla ed è un peccato  <URL>;0;0;TW-BS
527175789058342913;La Buona Scuola.: Anche Pistoia sarà interessata dal dibattito su “la buona scuola“! I Giovani Democratici del... <URL>;0;0;TW-BS
622883507744960512;La cattiveria è degli sciocchi, di quelli che non hanno ancora capito che non vivremo in eterno . 😙;0;0;TWITA
530073639778271232;La civiltà dei contributi che stiamo ricevendo per #labuonascuola è un bene incredibilmente prezioso.  <MENTION_1> <URL>;0;0;TW-BS
11596498866;La Coca-Cola riduce gli spermatozoi. Invariato il dosaggio degli altri ingredienti. [<MENTION_1>];1;0;TW-SPINO
